省编码	省名称	市编码	市名称	区县编码	区县名称	百姓省	市代码	百姓市	区县代码	百姓区县
340000	安徽省	341000	黄山市	341002	屯溪区	安徽	huangshan	黄山	m5758	屯溪
340000	安徽省	341000	黄山市	341003	黄山区	安徽	huangshan	黄山	m5757	黄山区
340000	安徽省	341000	黄山市	341004	徽州区	安徽	huangshan	黄山	m5756	徽州
340000	安徽省	341000	黄山市	341021	歙县	安徽	huangshan	黄山	m5755	歙县
340000	安徽省	341000	黄山市	341022	休宁县	安徽	huangshan	黄山	m5754	休宁
340000	安徽省	341000	黄山市	341023	黟县	安徽	huangshan	黄山	m5753	黟县
340000	安徽省	341000	黄山市	341024	祁门县	安徽	huangshan	黄山	m5752	祁门
340000	安徽省	341100	滁州市	341101	市辖区					
340000	安徽省	341100	滁州市	341102	琅琊区	安徽	chuzhou	滁州	m7074	琅琊
340000	安徽省	341100	滁州市	341103	南谯区	安徽	chuzhou	滁州	m7073	南谯
340000	安徽省	341100	滁州市	341122	来安县	安徽	chuzhou	滁州	m7072	来安
340000	安徽省	341100	滁州市	341124	全椒县	安徽	chuzhou	滁州	m7071	全椒
340000	安徽省	341100	滁州市	341125	定远县	安徽	chuzhou	滁州	m7070	定远
340000	安徽省	341100	滁州市	341126	凤阳县	安徽	chuzhou	滁州	m7069	凤阳
340000	安徽省	341100	滁州市	341181	天长市	安徽	chuzhou	滁州	m7068	天长
340000	安徽省	341100	滁州市	341182	明光市	安徽	chuzhou	滁州	m7067	明光
340000	安徽省	341200	阜阳市	341201	市辖区					
340000	安徽省	341200	阜阳市	341202	颍州区	安徽	fuyang	阜阳	m5823	颍州
340000	安徽省	341200	阜阳市	341203	颍东区	安徽	fuyang	阜阳	m5822	颍东
340000	安徽省	341200	阜阳市	341204	颍泉区	安徽	fuyang	阜阳	m5821	颍泉
340000	安徽省	341200	阜阳市	341221	临泉县	安徽	fuyang	阜阳	m5820	临泉
340000	安徽省	341200	阜阳市	341222	太和县	安徽	fuyang	阜阳	m5819	太和
340000	安徽省	341200	阜阳市	341225	阜南县	安徽	fuyang	阜阳	m5818	阜南
340000	安徽省	341200	阜阳市	341226	颍上县	安徽	fuyang	阜阳	m5817	颍上
340000	安徽省	341200	阜阳市	341282	界首市	安徽	fuyang	阜阳	m5816	界首
340000	安徽省	341300	宿州市	341301	市辖区					
340000	安徽省	341300	宿州市	341302	埇桥区	安徽	sz	宿州	m5767	埇桥
340000	安徽省	341300	宿州市	341321	砀山县	安徽	sz	宿州	m5766	砀山
340000	安徽省	341300	宿州市	341322	萧县	安徽	sz	宿州	m5765	萧县
340000	安徽省	341300	宿州市	341323	灵璧县	安徽	sz	宿州	m5764	灵璧
340000	安徽省	341300	宿州市	341324	泗县	安徽	sz	宿州	m5763	泗县
340000	安徽省	341500	六安市	341501	市辖区					
340000	安徽省	341500	六安市	341502	金安区	安徽	luan	六安	m5736	金安
340000	安徽省	341500	六安市	341503	裕安区	安徽	luan	六安	m5735	裕安
340000	安徽省	341500	六安市	341521	寿县	安徽	luan	六安	m5734	寿县
340000	安徽省	341500	六安市	341522	霍邱县	安徽	luan	六安	m5733	霍邱
340000	安徽省	341500	六安市	341523	舒城县	安徽	luan	六安	m5732	舒城
340000	安徽省	341500	六安市	341524	金寨县	安徽	luan	六安	m5731	金寨
340000	安徽省	341500	六安市	341525	霍山县	安徽	luan	六安	m5730	霍山
340000	安徽省	341600	亳州市	341601	市辖区					
340000	安徽省	341600	亳州市	341602	谯城区	安徽	bozhou	亳州	m5762	谯城
340000	安徽省	341600	亳州市	341621	涡阳县	安徽	bozhou	亳州	m5761	涡阳
340000	安徽省	341600	亳州市	341622	蒙城县	安徽	bozhou	亳州	m5760	蒙城
340000	安徽省	341600	亳州市	341623	利辛县	安徽	bozhou	亳州	m5759	利辛
340000	安徽省	341700	池州市	341701	市辖区					
340000	安徽省	341700	池州市	341702	贵池区	安徽	chizhou	池州	m5724	贵池
340000	安徽省	341700	池州市	341721	东至县	安徽	chizhou	池州	m5723	东至
340000	安徽省	341700	池州市	341722	石台县	安徽	chizhou	池州	m5722	石台
340000	安徽省	341700	池州市	341723	青阳县	安徽	chizhou	池州	m5721	青阳
340000	安徽省	341800	宣城市	341801	市辖区					
340000	安徽省	341800	宣城市	341802	宣州区	安徽	xuancheng	宣城	m5743	宣州
340000	安徽省	341800	宣城市	341821	郎溪县	安徽	xuancheng	宣城	m5742	郎溪
340000	安徽省	341800	宣城市	341822	广德县	安徽	xuancheng	宣城	m5741	广德
340000	安徽省	341800	宣城市	341823	泾县	安徽	xuancheng	宣城	m5740	泾县
340000	安徽省	341800	宣城市	341824	绩溪县	安徽	xuancheng	宣城	m5739	绩溪
340000	安徽省	341800	宣城市	341825	旌德县	安徽	xuancheng	宣城	m5738	旌德
340000	安徽省	341800	宣城市	341881	宁国市	安徽	xuancheng	宣城	m5737	宁国
350000	福建省	350100	福州市	350101	市辖区					
350000	福建省	350100	福州市	350102	鼓楼区	福建	fuzhou	福州	m5630	鼓楼
350000	福建省	350100	福州市	350103	台江区	福建	fuzhou	福州	m5629	台江
350000	福建省	350100	福州市	350104	仓山区	福建	fuzhou	福州	m5628	仓山
350000	福建省	350100	福州市	350105	马尾区	福建	fuzhou	福州	m5627	马尾
350000	福建省	350100	福州市	350111	晋安区	福建	fuzhou	福州	m5626	晋安
350000	福建省	350100	福州市	350121	闽侯县	福建	fuzhou	福州	m5623	闽侯
350000	福建省	350100	福州市	350122	连江县	福建	fuzhou	福州	m5622	连江
350000	福建省	350100	福州市	350123	罗源县	福建	fuzhou	福州	m5621	罗源
350000	福建省	350100	福州市	350124	闽清县	福建	fuzhou	福州	m5620	闽清
350000	福建省	350100	福州市	350125	永泰县	福建	fuzhou	福州	m5619	永泰
350000	福建省	350100	福州市	350128	平潭县	福建	fuzhou	福州	m5618	平潭
350000	福建省	350100	福州市	350181	福清市	福建	fuzhou	福州	m5625	福清
350000	福建省	350100	福州市	350182	长乐市	福建	fuzhou	福州	m5624	长乐
350000	福建省	350200	厦门市	350201	市辖区					
350000	福建省	350200	厦门市	350203	思明区	福建	xiamen	厦门	m5617	思明
350000	福建省	350200	厦门市	350205	海沧区	福建	xiamen	厦门	m5616	海沧
350000	福建省	350200	厦门市	350206	湖里区	福建	xiamen	厦门	m5615	湖里
350000	福建省	350200	厦门市	350211	集美区	福建	xiamen	厦门	m5614	集美
350000	福建省	350200	厦门市	350212	同安区	福建	xiamen	厦门	m5613	同安
350000	福建省	350200	厦门市	350213	翔安区	福建	xiamen	厦门	m5612	翔安
350000	福建省	350300	莆田市	350301	市辖区					
350000	福建省	350300	莆田市	350302	城厢区	福建	putian	莆田	m5602	城厢
350000	福建省	350300	莆田市	350303	涵江区	福建	putian	莆田	m5601	涵江
350000	福建省	350300	莆田市	350304	荔城区	福建	putian	莆田	m5600	荔城
350000	福建省	350300	莆田市	350305	秀屿区	福建	putian	莆田	m5599	秀屿
350000	福建省	350300	莆田市	350322	仙游县	福建	putian	莆田	m5598	仙游
350000	福建省	350400	三明市	350401	市辖区					
350000	福建省	350400	三明市	350402	梅列区	福建	sanming	三明	m5566	梅列
350000	福建省	350400	三明市	350403	三元区	福建	sanming	三明	m5565	三元
350000	福建省	350400	三明市	350421	明溪县	福建	sanming	三明	m5564	明溪
350000	福建省	350400	三明市	350423	清流县	福建	sanming	三明	m5563	清流
350000	福建省	350400	三明市	350424	宁化县	福建	sanming	三明	m5562	宁化
350000	福建省	350400	三明市	350425	大田县	福建	sanming	三明	m5561	大田
350000	福建省	350400	三明市	350426	尤溪县	福建	sanming	三明	m5560	尤溪
350000	福建省	350400	三明市	350427	沙县	福建	sanming	三明	m5559	沙县
350000	福建省	350400	三明市	350428	将乐县	福建	sanming	三明	m5558	将乐
350000	福建省	350400	三明市	350429	泰宁县	福建	sanming	三明	m5557	泰宁
350000	福建省	350400	三明市	350481	永安市	福建	sanming	三明	m5555	永安
350000	福建省	350500	泉州市	350501	市辖区					
350000	福建省	350500	泉州市	350502	鲤城区	福建	quanzhou	泉州	m5597	鲤城
350000	福建省	350500	泉州市	350503	丰泽区	福建	quanzhou	泉州	m5596	丰泽
350000	福建省	350500	泉州市	350504	洛江区	福建	quanzhou	泉州	m5595	洛江
350000	福建省	350500	泉州市	350505	泉港区	福建	quanzhou	泉州	m5594	泉港
350000	福建省	350500	泉州市	350521	惠安县	福建	quanzhou	泉州	m5589	惠安
350000	福建省	350500	泉州市	350524	安溪县	福建	quanzhou	泉州	m5588	安溪
350000	福建省	350500	泉州市	350525	永春县	福建	quanzhou	泉州	m5587	永春
350000	福建省	350500	泉州市	350526	德化县	福建	quanzhou	泉州	m5586	德化
350000	福建省	350500	泉州市	350527	金门县	福建	quanzhou	泉州	m5585	金门
350000	福建省	350500	泉州市	350581	石狮市	福建	quanzhou	泉州	m5590	石狮
350000	福建省	350500	泉州市	350582	晋江市	福建	quanzhou	泉州	m5592	晋江
350000	福建省	350500	泉州市	350583	南安市	福建	quanzhou	泉州	m5591	南安
350000	福建省	350600	漳州市	350601	市辖区					
350000	福建省	350600	漳州市	350602	芗城区	福建	zhangzhou	漳州	m5584	芗城
350000	福建省	350600	漳州市	350603	龙文区	福建	zhangzhou	漳州	m5583	龙文
350000	福建省	350600	漳州市	350622	云霄县	福建	zhangzhou	漳州	m5582	云霄
350000	福建省	350600	漳州市	350623	漳浦县	福建	zhangzhou	漳州	m5581	漳浦
350000	福建省	350600	漳州市	350624	诏安县	福建	zhangzhou	漳州	m5580	诏安
350000	福建省	350600	漳州市	350625	长泰县	福建	zhangzhou	漳州	m5579	长泰
350000	福建省	350600	漳州市	350626	东山县	福建	zhangzhou	漳州	m5578	东山
350000	福建省	350600	漳州市	350627	南靖县	福建	zhangzhou	漳州	m5577	南靖
350000	福建省	350600	漳州市	350628	平和县	福建	zhangzhou	漳州	m5576	平和
350000	福建省	350600	漳州市	350629	华安县	福建	zhangzhou	漳州	m5575	华安
350000	福建省	350600	漳州市	350681	龙海市	福建	zhangzhou	漳州	m5574	龙海
350000	福建省	350700	南平市	350701	市辖区					
350000	福建省	350700	南平市	350702	延平区	福建	nanping	南平	m5554	延平
350000	福建省	350700	南平市	350721	顺昌县	福建	nanping	南平	m5553	顺昌
350000	福建省	350700	南平市	350722	浦城县	福建	nanping	南平	m5552	浦城
350000	福建省	350700	南平市	350723	光泽县	福建	nanping	南平	m5551	光泽
350000	福建省	350700	南平市	350724	松溪县	福建	nanping	南平	m5550	松溪
350000	福建省	350700	南平市	350725	政和县	福建	nanping	南平	m5549	政和
350000	福建省	350700	南平市	350781	邵武市	福建	nanping	南平	m5548	邵武
350000	福建省	350700	南平市	350782	武夷山市	福建	nanping	南平	m5547	武夷山
350000	福建省	350700	南平市	350783	建瓯市	福建	nanping	南平	m5546	建瓯
350000	福建省	350700	南平市	350784	建阳市	福建	nanping	南平	m5545	建阳
350000	福建省	350800	龙岩市	350801	市辖区					
350000	福建省	350800	龙岩市	350802	新罗区	福建	longyan	龙岩	m5573	新罗
350000	福建省	350800	龙岩市	350821	长汀县	福建	longyan	龙岩	m5572	长汀
350000	福建省	350800	龙岩市	350822	永定县	福建	longyan	龙岩	m5571	永定
350000	福建省	350800	龙岩市	350823	上杭县	福建	longyan	龙岩	m5570	上杭
350000	福建省	350800	龙岩市	350824	武平县	福建	longyan	龙岩	m5569	武平
350000	福建省	350800	龙岩市	350825	连城县	福建	longyan	龙岩	m5568	连城
350000	福建省	350800	龙岩市	350881	漳平市	福建	longyan	龙岩	m5567	漳平
350000	福建省	350900	宁德市	350901	市辖区					
350000	福建省	350900	宁德市	350902	蕉城区	福建	ningde	宁德	m5611	蕉城
350000	福建省	350900	宁德市	350921	霞浦县	福建	ningde	宁德	m5610	霞浦
350000	福建省	350900	宁德市	350922	古田县	福建	ningde	宁德	m5609	古田
350000	福建省	350900	宁德市	350923	屏南县	福建	ningde	宁德	m5608	屏南
350000	福建省	350900	宁德市	350924	寿宁县	福建	ningde	宁德	m5607	寿宁
350000	福建省	350900	宁德市	350925	周宁县	福建	ningde	宁德	m5606	周宁
350000	福建省	350900	宁德市	350926	柘荣县	福建	ningde	宁德	m5605	柘荣
350000	福建省	350900	宁德市	350981	福安市	福建	ningde	宁德	m5604	福安
350000	福建省	350900	宁德市	350982	福鼎市	福建	ningde	宁德	m5603	福鼎
360000	江西省	360100	南昌市	360101	市辖区					
360000	江西省	360100	南昌市	360102	东湖区	江西	nanchang	南昌	m5037	东湖
360000	江西省	360100	南昌市	360103	西湖区	江西	nanchang	南昌	m5036	西湖
360000	江西省	360100	南昌市	360104	青云谱区	江西	nanchang	南昌	m5035	青云谱
360000	江西省	360100	南昌市	360105	湾里区	江西	nanchang	南昌	m5034	湾里
360000	江西省	360100	南昌市	360111	青山湖区	江西	nanchang	南昌	m5033	青山湖
360000	江西省	360100	南昌市	360121	南昌县	江西	nanchang	南昌	m5031	南昌县
360000	江西省	360100	南昌市	360122	新建县	江西	nanchang	南昌	m5032	新建
360000	江西省	360100	南昌市	360123	安义县	江西	nanchang	南昌	m5029	安义
360000	江西省	360100	南昌市	360124	进贤县	江西	nanchang	南昌	m5030	进贤
360000	江西省	360200	景德镇市	360201	市辖区					
360000	江西省	360200	景德镇市	360202	昌江区	江西	jingdezhen	景德镇	m4945	昌江
360000	江西省	360200	景德镇市	360203	珠山区	江西	jingdezhen	景德镇	m4944	珠山
360000	江西省	360200	景德镇市	360222	浮梁县	江西	jingdezhen	景德镇	m4943	浮梁
360000	江西省	360200	景德镇市	360281	乐平市	江西	jingdezhen	景德镇	m4942	乐平
360000	江西省	360300	萍乡市	360301	市辖区					
360000	江西省	360300	萍乡市	360302	安源区	江西	pingxiang	萍乡	m4941	安源
360000	江西省	360300	萍乡市	360313	湘东区	江西	pingxiang	萍乡	m4940	湘东
360000	江西省	360300	萍乡市	360321	莲花县	江西	pingxiang	萍乡	m4939	莲花
360000	江西省	360300	萍乡市	360322	上栗县	江西	pingxiang	萍乡	m4938	上栗
360000	江西省	360300	萍乡市	360323	芦溪县	江西	pingxiang	萍乡	m4937	芦溪
360000	江西省	360400	九江市	360401	市辖区					
360000	江西省	360400	九江市	360402	庐山区	江西	jiujiang	九江	m5022	庐山
360000	江西省	360400	九江市	360403	浔阳区	江西	jiujiang	九江	m5021	浔阳
360000	江西省	360400	九江市	360421	九江县	江西	jiujiang	九江	m5020	九江县
360000	江西省	360400	九江市	360423	武宁县	江西	jiujiang	九江	m5019	武宁
360000	江西省	360400	九江市	360424	修水县	江西	jiujiang	九江	m5018	修水
360000	江西省	360400	九江市	360425	永修县	江西	jiujiang	九江	m5017	永修
360000	江西省	360400	九江市	360426	德安县	江西	jiujiang	九江	m5016	德安
360000	江西省	360400	九江市	360427	星子县	江西	jiujiang	九江	m5015	星子
360000	江西省	360400	九江市	360428	都昌县	江西	jiujiang	九江	m5014	都昌
360000	江西省	360400	九江市	360429	湖口县	江西	jiujiang	九江	m5013	湖口
360000	江西省	360400	九江市	360481	瑞昌市	江西	jiujiang	九江	m5011	瑞昌
360000	江西省	360400	九江市	360482	共青城市	江西	jiujiang	九江	m5010	共青城
360000	江西省	360500	新余市	360501	市辖区					
360000	江西省	360500	新余市	360502	渝水区	江西	xinyu	新余	m5039	渝水
360000	江西省	360500	新余市	360521	分宜县	江西	xinyu	新余	m5038	分宜
360000	江西省	360600	鹰潭市	360601	市辖区					
360000	江西省	360600	鹰潭市	360602	月湖区	江西	yingtan	鹰潭	m5497	月湖
360000	江西省	360600	鹰潭市	360622	余江县	江西	yingtan	鹰潭	m5496	余江
360000	江西省	360600	鹰潭市	360681	贵溪市	江西	yingtan	鹰潭	m5495	贵溪
360000	江西省	360700	赣州市	360701	市辖区					
360000	江西省	360700	赣州市	360702	章贡区	江西	ganzhou	赣州	m4963	章贡
360000	江西省	360700	赣州市	360721	赣县	江西	ganzhou	赣州	m4962	赣县
360000	江西省	360700	赣州市	360722	信丰县	江西	ganzhou	赣州	m4961	信丰
360000	江西省	360700	赣州市	360723	大余县	江西	ganzhou	赣州	m4960	大余
360000	江西省	360700	赣州市	360724	上犹县	江西	ganzhou	赣州	m4959	上犹
360000	江西省	360700	赣州市	360725	崇义县	江西	ganzhou	赣州	m4958	崇义
360000	江西省	360700	赣州市	360726	安远县	江西	ganzhou	赣州	m4957	安远
360000	江西省	360700	赣州市	360727	龙南县	江西	ganzhou	赣州	m4956	龙南
360000	江西省	360700	赣州市	360728	定南县	江西	ganzhou	赣州	m4955	定南
360000	江西省	360700	赣州市	360729	全南县	江西	ganzhou	赣州	m4954	全南
360000	江西省	360700	赣州市	360731	于都县	江西	ganzhou	赣州	m4952	于都
360000	江西省	360700	赣州市	360732	兴国县	江西	ganzhou	赣州	m4951	兴国
360000	江西省	360700	赣州市	360733	会昌县	江西	ganzhou	赣州	m4950	会昌
360000	江西省	360700	赣州市	360734	寻乌县	江西	ganzhou	赣州	m4949	寻乌
360000	江西省	360700	赣州市	360735	石城县	江西	ganzhou	赣州	m4948	石城
360000	江西省	360700	赣州市	360781	瑞金市	江西	ganzhou	赣州	m4947	瑞金
360000	江西省	360700	赣州市	360782	南康市	江西	ganzhou	赣州	m4946	南康
360000	江西省	360800	吉安市	360801	市辖区					
360000	江西省	360800	吉安市	360802	吉州区	江西	jian	吉安	m4976	吉州
360000	江西省	360800	吉安市	360803	青原区	江西	jian	吉安	m4975	青原
360000	江西省	360800	吉安市	360821	吉安县	江西	jian	吉安	m4974	吉安县
